"","X.1","time","X","t_i_1","t_i_2","t_i_3","t_i_4","t_i_5","t_o","weight_kg","h","t","p","key","day","month","year","hour","minute","second","uni_time","numeric.time","weight_delta","no_jump","outlier_lim","weight_delta_noOutlier","weight_kg_noOutlier","with_0","queencell.last","queencell.next","queencell.last.dif","queencell.next.dif","feeding.last","feeding.next","feeding.last.dif","feeding.next.dif","honey.last","honey.next","honey.last.dif","honey.next.dif","treatment.last","treatment.next","treatment.last.dif","treatment.next.dif","died.last","died.next","died.last.dif","died.next.dif","swarming.last","swarming.next","swarming.last.dif","swarming.next.dif","lon","lat"
"1878",1878,"2021-04-24 07:00:00",163170.5,9.88125,9.21770833333333,10.2791666666667,9.04739583333333,10.3515625,16.9166666666667,31.1090853333333,96.2777661764706,16.6251346666667,1022.42035,49,24,4,2021,7,29.5,0,NA,163170.5,3.00833333332904e-05,1,0,3.00833333332904e-05,-3.84564966666665,3.00833333332904e-05,NA,NA,NA,NA,NA,NA,591.511458333333,NA,NA,NA,607.865625,353.494097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1879",1879,"2021-04-24 08:00:00",163230.5,11.45625,10.9401041666667,11.9604166666667,11.2583333333333,12.1322916666667,18.1208333333333,31.11207525,69.9739725833333,18.0789980833333,1021.0398,49,24,4,2021,8,29.5,0,NA,163230.5,-1.04166666666568e-05,1,0,-1.04166666666568e-05,-3.84265974999998,-1.04166666666568e-05,NA,NA,NA,NA,NA,NA,591.553125,NA,NA,NA,607.907291666667,353.452430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1880",1880,"2021-04-24 09:00:00",163290.5,12.2,11.6640625,12.9130208333333,12.48125,13.0604166666667,29.0010416666667,31.0237548333333,50.9077259166667,18.9623164166667,1018.13265833333,49,24,4,2021,9,29.5,0,NA,163290.5,-0.00228033333333334,1,0,-0.00228033333333334,-3.93098016666665,-0.00228033333333334,NA,NA,NA,NA,NA,NA,591.594791666667,NA,NA,NA,607.948958333333,353.410763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1881",1881,"2021-04-24 10:00:00",163350.5,13.6578125,13.1546875,14.365625,13.9578125,14.4979166666667,31.3791666666667,30.8895719166667,47.2938685833333,19.8891224166667,1014.57761666667,49,24,4,2021,10,29.5,0,NA,163350.5,-0.00206799999999999,1,0,-0.00206799999999999,-4.06516308333331,-0.00206799999999999,NA,NA,NA,NA,NA,NA,591.636458333333,NA,NA,NA,607.990625,353.369097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1882",1882,"2021-04-24 11:00:00",163410.5,14.3692708333333,13.8130208333333,14.8765625,14.3171875,15.1286458333333,15.9083333333333,30.9551783333333,45.8270369166667,20.7702665833333,1009.5175,49,24,4,2021,11,29.5,0,NA,163410.5,0.00281666666666667,1,0,0.00281666666666667,-3.99955666666665,0.00281666666666667,NA,NA,NA,NA,NA,NA,591.678125,NA,NA,NA,608.032291666667,353.327430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1883",1883,"2021-04-24 12:00:00",163470.5,14.7270833333333,14.2416666666667,15.3026041666667,14.9015625,15.6385416666667,14.2791666666667,30.90342825,45.2177608474576,21.4960655833333,1005.85730833333,49,24,4,2021,12,29.5,0,NA,163470.5,-0.00241858333333334,1,0,-0.00241858333333334,-4.05130674999998,-0.00241858333333334,NA,NA,NA,NA,NA,NA,591.719791666667,NA,NA,NA,608.073958333333,353.285763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1884",1884,"2021-04-24 13:00:00",163530.5,15.6098958333333,14.9359375,16.0989583333333,15.5708333333333,16.5911458333333,14.2125,31.0107538333333,45.8587474166667,21.9411045,1003.6445,49,24,4,2021,13,29.5,0,NA,163530.5,0.00343058333333334,1,0,0.00343058333333334,-3.94398116666665,0.00343058333333334,NA,NA,NA,NA,NA,NA,591.761458333333,NA,NA,NA,608.115625,353.244097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1885",1885,"2021-04-24 14:00:00",163590.5,16.4458333333333,15.753125,17.4416666666667,17.0536458333333,18.1380208333333,14.5166666666667,30.9836349166667,44.8791290833333,22.14105425,1001.74255,49,24,4,2021,14,29.5,0,NA,163590.5,-0.00191183333333331,1,0,-0.00191183333333331,-3.97110008333331,-0.00191183333333331,NA,NA,NA,NA,NA,NA,591.803125,NA,NA,NA,608.157291666667,353.202430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1886",1886,"2021-04-24 15:00:00",163650.5,16.9463541666667,16.3744791666667,17.7296875,17.4828125,18.0322916666667,14.2916666666667,31.2293343333333,44.664399,22.3005743333333,1000.46171833333,49,24,4,2021,15,29.5,0,NA,163650.5,0.00931066666666662,1,0,0.00931066666666662,-3.72540066666665,0.00931066666666662,NA,NA,NA,NA,NA,NA,591.844791666667,NA,NA,NA,608.198958333333,353.160763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1887",1887,"2021-04-24 16:00:00",163710.5,16.6473958333333,16.1255208333333,17.321875,16.3645833333333,17.2848958333333,13.2041666666667,31.4332144166667,44.3702413559322,22.2613135,997.506824166667,49,24,4,2021,16,29.5,0,NA,163710.5,-0.00228416666666664,1,0,-0.00228416666666664,-3.52152058333331,-0.00228416666666664,NA,NA,NA,NA,NA,NA,591.886458333333,NA,NA,NA,608.240625,353.119097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1888",1888,"2021-04-24 17:00:00",163770.5,17.1354166666667,16.64375,17.4510416666667,16.5848958333333,17.6291666666667,11.6583333333333,31.3642260833333,44.283198,21.8371179166667,997.541023333333,49,24,4,2021,17,29.5,0,NA,163770.5,-0.000715583333333332,1,0,-0.000715583333333332,-3.59050891666665,-0.000715583333333332,NA,NA,NA,NA,NA,NA,591.928125,NA,NA,NA,608.282291666667,353.077430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1889",1889,"2021-04-24 18:00:00",163830.5,15.5604166666667,15.33125,15.8807291666667,15.6973958333333,15.9630208333333,9.1625,31.32106125,44.2765868333333,21.5931536666667,999.217969166667,49,24,4,2021,18,29.5,0,NA,163830.5,-0.000844750000000024,1,0,-0.000844750000000024,-3.63367374999998,-0.000844750000000024,NA,NA,NA,NA,NA,NA,591.969791666667,NA,NA,NA,608.323958333333,353.035763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1890",1890,"2021-04-24 19:00:00",163890.5,14.7984375,14.2703125,14.6921875,15.1838541666667,14.4629237288136,6.3625,31.2783458333333,45.2021591666667,21.1374260833333,999.962994166667,49,24,4,2021,19,29.5,0,NA,163890.5,-0.000553083333333326,1,0,-0.000553083333333326,-3.67638916666665,-0.000553083333333326,NA,NA,NA,NA,NA,NA,592.011458333333,NA,NA,NA,608.365625,352.994097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1891",1891,"2021-04-24 20:00:00",163950.5,12.4604166666667,12.4026041666667,11.8348958333333,12.6229166666667,13.1239583333333,4.425,31.2492031666667,44.7070554166667,20.6788288333333,1005.7739,49,24,4,2021,20,29.5,0,NA,163950.5,-0.000461249999999976,1,0,-0.000461249999999976,-3.70553183333331,-0.000461249999999976,NA,NA,NA,NA,NA,NA,592.053125,NA,NA,NA,608.407291666667,352.952430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1892",1892,"2021-04-24 21:00:00",164010.5,11.2880208333333,10.7859375,11.1692708333333,11.5807291666667,12.1421875,3.96666666666667,31.2248324166667,45.133543,19.7300345,1009.922075,49,24,4,2021,21,29.5,0,NA,164010.5,-0.000350166666666673,1,0,-0.000350166666666673,-3.72990258333331,-0.000350166666666673,NA,NA,NA,NA,NA,NA,592.094791666667,NA,NA,NA,608.448958333333,352.910763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1893",1893,"2021-04-24 22:00:00",164070.5,11.1463541666667,10.5296875,11.1984375,11.540625,11.8890625,3.08333333333333,31.21522225,45.5490338135593,19.0397205,1011.89766666667,49,24,4,2021,22,29.5,0,NA,164070.5,-8.06666666666924e-05,1,0,-8.06666666666924e-05,-3.73951274999998,-8.06666666666924e-05,NA,NA,NA,NA,NA,NA,592.136458333333,NA,NA,NA,608.490625,352.869097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1894",1894,"2021-04-24 23:00:00",164130.5,11.0848958333333,10.5776041666667,10.8328125,10.6927083333333,10.6723958333333,2.5,31.2051114166667,46.375837,18.7833656666667,1013.812175,49,24,4,2021,23,29.5,0,NA,164130.5,-0.000194249999999959,1,0,-0.000194249999999959,-3.74962358333331,-0.000194249999999959,NA,NA,NA,NA,NA,NA,592.178125,NA,NA,NA,608.532291666667,352.827430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1895",1895,"2021-04-25 00:00:00",164190.5,10.1921875,9.865625,10.1296875,9.61927083333333,9.53229166666667,2.06666666666667,31.1879113333333,48.5627755932203,18.2356985833333,1016.98118333333,49,25,4,2021,0,29.5,0,NA,164190.5,-0.000284083333333326,1,0,-0.000284083333333326,-3.76682366666665,-0.000284083333333326,NA,NA,NA,NA,NA,NA,592.219791666667,NA,NA,NA,608.573958333333,352.785763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1896",1896,"2021-04-25 01:00:00",164250.5,9.22552083333333,8.8921875,9.35,8.88020833333333,8.95208333333333,1.14166666666667,31.1721723333333,62.8681541666667,18.1169390833333,1019.16205833333,49,25,4,2021,1,29.5,0,NA,164250.5,-0.000284916666666686,1,0,-0.000284916666666686,-3.78256266666665,-0.000284916666666686,NA,NA,NA,NA,NA,NA,592.261458333333,NA,NA,NA,608.615625,352.744097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1897",1897,"2021-04-25 02:00:00",164296.5,8.8193359375,8.431640625,9.0283203125,8.7001953125,8.611328125,0.6875,31.159678125,85.5941323333333,17.63913984375,1019.62303125,49,25,4,2021,2,15.5,0,NA,164296.5,-0.000168281250000013,1,0,-0.000168281250000013,-3.79505687499998,-0.000168281250000013,NA,NA,NA,NA,NA,NA,592.293402777778,NA,NA,NA,608.647569444444,352.712152777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1898",1898,"2021-04-25 07:00:00",164624,7.2907196969697,6.96306818181818,8.03409090909091,7.35795454545455,7.74431818181818,15.3560606060606,31.2664134848485,NA,17.012558030303,1022.0828030303,49,25,4,2021,7,43,0,NA,164624,0.000404062499999932,0.96969696969697,0.0909090909090909,0.00083624999999987,-3.78978439393938,0.000810909090908965,NA,NA,NA,NA,NA,NA,592.520833333333,NA,NA,NA,608.875,352.484722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1899",1899,"2021-04-25 08:00:00",164670.5,9.703125,9.3671875,10.2296875,9.21927083333333,9.88802083333333,17.1125,31.12180575,NA,17.7771133333333,1021.16535833333,49,25,4,2021,8,29.5,0,NA,164670.5,0.000538833333333303,1,0,0.000538833333333303,-3.77684924999999,0.000538833333333303,NA,NA,NA,NA,NA,NA,592.553125,NA,NA,NA,608.907291666667,352.452430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1900",1900,"2021-04-25 09:00:00",164730.5,11.9901041666667,11.5578125,12.7427083333333,11.5598958333333,12.4791666666667,31.6083333333333,31.1808505833333,83.29640875,18.7671533333333,1019.5461,49,25,4,2021,9,29.5,0,NA,164730.5,0.000172333333333323,1,0,0.000172333333333323,-3.71780441666666,0.000172333333333323,NA,NA,NA,NA,NA,NA,592.594791666667,NA,NA,NA,608.948958333333,352.410763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1901",1901,"2021-04-25 10:00:00",164790.5,14.1671875,13.6057291666667,14.5765625,13.4744791666667,14.4864583333333,35.6583333333333,31.0750255,58.0777598333333,19.7062503333333,1015.089625,49,25,4,2021,10,29.5,0,NA,164790.5,-0.00340699999999998,1,0,-0.00340699999999998,-3.82362949999999,-0.00340699999999998,NA,NA,NA,NA,NA,NA,592.636458333333,NA,NA,NA,608.990625,352.369097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1902",1902,"2021-04-25 11:00:00",164850.5,15.3239583333333,14.7213541666667,15.51875,14.5270833333333,15.5104166666667,14.9958333333333,30.8927839166667,47.8636116666667,20.7863039166667,1009.77994166667,49,25,4,2021,11,29.5,0,NA,164850.5,-0.001597,1,0,-0.001597,-4.00587108333332,-0.001597,NA,NA,NA,NA,NA,NA,592.678125,NA,NA,NA,609.032291666667,352.327430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1903",1903,"2021-04-25 12:00:00",164910.5,14.6234375,14.1489583333333,15.1682291666667,14.65625,15.5567708333333,12.8333333333333,30.8742094166667,46.14010225,21.34718475,1006.1765,49,25,4,2021,12,29.5,0,NA,164910.5,0.000233416666666682,1,0,0.000233416666666682,-4.02444558333332,0.000233416666666682,NA,NA,NA,NA,NA,NA,592.719791666667,NA,NA,NA,609.073958333333,352.285763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1904",1904,"2021-04-25 13:00:00",164970.5,15.14375,14.7067708333333,15.9177083333333,15.7635416666667,16.2588541666667,12.8083333333333,30.9297866666667,45.34980625,21.604656,1003.50900833333,49,25,4,2021,13,29.5,0,NA,164970.5,0.00251091666666667,1,0,0.00251091666666667,-3.96886833333332,0.00251091666666667,NA,NA,NA,NA,NA,NA,592.761458333333,NA,NA,NA,609.115625,352.244097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1905",1905,"2021-04-25 14:00:00",165030.5,16.7760416666667,16.3963541666667,17.4010416666667,16.7130208333333,17.3840042372881,13.0625,31.1457546666667,45.3965836666667,22.359234,999.41059,49,25,4,2021,14,29.5,0,NA,165030.5,0.00278299999999998,1,0,0.00278299999999998,-3.75290033333332,0.00278299999999998,NA,NA,NA,NA,NA,NA,592.803125,NA,NA,NA,609.157291666667,352.202430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1906",1906,"2021-04-25 15:00:00",165090.5,16.7734375,16.4463541666667,17.8041666666667,16.6479166666667,17.5963541666667,11.8333333333333,31.2123868333333,44.10632,22.3882999166667,995.758869166667,49,25,4,2021,15,29.5,0,NA,165090.5,0.000982166666666669,1,0,0.000982166666666669,-3.68626816666666,0.000982166666666669,NA,NA,NA,NA,NA,NA,592.844791666667,NA,NA,NA,609.198958333333,352.160763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1907",1907,"2021-04-25 16:00:00",165150.5,16.8911458333333,16.3541666666667,16.5067708333333,15.4302083333333,16.2734375,10.7833333333333,31.31558625,43.68311625,22.4083761666667,993.967830833333,49,25,4,2021,16,29.5,0,NA,165150.5,0.00104683333333332,1,0,0.00104683333333332,-3.58306874999999,0.00104683333333332,NA,NA,NA,NA,NA,NA,592.886458333333,NA,NA,NA,609.240625,352.119097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1908",1908,"2021-04-25 17:00:00",165210.5,14.246875,13.8036458333333,14.6953125,14.3354166666667,15.4161458333333,9.25833333333333,31.3102268333333,43.5081804166667,21.5896060833333,994.242915,49,25,4,2021,17,29.5,0,NA,165210.5,-0.00062216666666668,1,0,-0.00062216666666668,-3.58842816666666,-0.00062216666666668,NA,NA,NA,NA,NA,NA,592.928125,NA,NA,NA,609.282291666667,352.077430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1909",1909,"2021-04-25 18:00:00",165250.5,13.5421875,13.15625,13.0640625,13.1328125,13.8625,7.95,31.27623275,43.4471365,21.06504375,995.6173,49,25,4,2021,18,9.5,0,NA,165250.5,-0.000858500000000006,1,0,-0.000858500000000006,-3.62242224999999,-0.000858500000000006,NA,NA,NA,NA,NA,NA,592.955902777778,NA,NA,NA,609.310069444444,352.049652777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1910",1910,"2021-04-26 16:00:00",166600,19.4634146341463,18.4405487804878,19.0099085365854,17.5670731707317,19.3727134146341,13.1707317073171,31.2189191463415,43.9970852439024,24.2018103658537,984.213880487805,49,26,4,2021,16,39,0,NA,166600,0.00518800000000006,0.975609756097561,0,0.00518800000000006,-3.52555585365853,0.0050614634146342,NA,NA,NA,NA,NA,NA,593.893055555556,NA,NA,NA,610.247222222222,351.1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1911",1911,"2021-04-26 17:00:00",166650.5,18.5713541666667,17.9927083333333,19.2416666666667,17.8640625,19.2947916666667,11.9333333333333,31.3489155,43.4078085,23.478646,985.038183333333,49,26,4,2021,17,29.5,0,NA,166650.5,0.000167499999999994,1,0,0.000167499999999994,-3.39555949999999,0.000167499999999994,NA,NA,NA,NA,NA,NA,593.928125,NA,NA,NA,610.282291666667,351.077430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1912",1912,"2021-04-26 18:00:00",166710.5,17.0401041666667,16.6395833333333,17.3546875,17.0557291666667,17.4682291666667,9.5875,31.3093548333333,43.4089999166667,22.6915136666667,986.360089166667,49,26,4,2021,18,29.5,0,NA,166710.5,-0.00085483333333336,1,0,-0.00085483333333336,-3.43512016666666,-0.00085483333333336,NA,NA,NA,NA,NA,NA,593.969791666667,NA,NA,NA,610.323958333333,351.035763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1913",1913,"2021-04-26 19:00:00",166770.5,15.5604166666667,14.9932291666667,15.9645833333333,15.5026041666667,15.8380208333333,7.47083333333333,31.2662905,43.4200381666667,22.1149601666667,986.035494166667,49,26,4,2021,19,29.5,0,NA,166770.5,-0.000566333333333328,1,0,-0.000566333333333328,-3.47818449999999,-0.000566333333333328,NA,NA,NA,NA,NA,NA,594.011458333333,NA,NA,NA,610.365625,350.994097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1914",1914,"2021-04-26 20:00:00",166830.5,14.4546875,13.7036458333333,14.475,15.009375,14.9890625,5.60833333333333,31.22851025,43.4796510833333,21.2742166666667,993.2053975,49,26,4,2021,20,29.5,0,NA,166830.5,-0.000585499999999979,1,0,-0.000585499999999979,-3.51596474999999,-0.000585499999999979,NA,NA,NA,NA,NA,NA,594.053125,NA,NA,NA,610.407291666667,350.952430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1915",1915,"2021-04-26 21:00:00",166890.5,13.0140625,12.3958333333333,13.0614583333333,13.5354166666667,13.5802083333333,5.30833333333333,31.19994825,43.7166470833333,20.4075316666667,997.619639166667,49,26,4,2021,21,29.5,0,NA,166890.5,-0.000453999999999984,1,0,-0.000453999999999984,-3.54452674999999,-0.000453999999999984,NA,NA,NA,NA,NA,NA,594.094791666667,NA,NA,NA,610.448958333333,350.910763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1916",1916,"2021-04-26 22:00:00",166950.5,11.65,11.1880208333333,11.7265625,12.0802083333333,12.3411458333333,4.275,31.1798593333333,43.8823311666667,20.0198784166667,997.605691666667,49,26,4,2021,22,29.5,0,NA,166950.5,-0.000231833333333379,1,0,-0.000231833333333379,-3.56461566666666,-0.000231833333333379,NA,NA,NA,NA,NA,NA,594.136458333333,NA,NA,NA,610.490625,350.869097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1917",1917,"2021-04-26 23:00:00",167010.5,10.0729166666667,9.62708333333333,9.99739583333333,10.3541666666667,10.9901041666667,2.04166666666667,31.1349156666667,44.0113618333333,19.6158274166667,999.3817775,49,26,4,2021,23,29.5,0,NA,167010.5,-0.000822833333333328,1,0,-0.000822833333333328,-3.60955933333332,-0.000822833333333328,NA,NA,NA,NA,NA,NA,594.178125,NA,NA,NA,610.532291666667,350.827430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1918",1918,"2021-04-27 00:00:00",167070.5,10.0171875,9.228125,9.40520833333333,9.2,9.85416666666667,1.52083333333333,31.1322911666667,45.0081851666667,18.7197525,999.703338333333,49,27,4,2021,0,29.5,0,NA,167070.5,0.000170916666666681,1,0,0.000170916666666681,-3.61218383333332,0.000170916666666681,NA,NA,NA,NA,NA,NA,594.219791666667,NA,NA,NA,610.573958333333,350.785763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1919",1919,"2021-04-27 01:00:00",167130.983050847,9.5969279661017,9.02436440677966,9.76536016949153,9.59745762711864,9.7155720338983,1.66525423728814,31.1243168644068,44.5594590677966,17.9338329661017,1001.67458559322,49,27,4,2021,1,29.9830508474576,0,NA,167130.983050847,-0.000308362068965512,0.983050847457627,0,-0.000308362068965512,-3.62229627118643,-0.000303135593220334,NA,NA,NA,NA,NA,NA,594.261793785311,NA,NA,NA,610.615960451977,350.743761770245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1920",1920,"2021-04-27 02:00:00",167190.5,8.74895833333333,8.25677083333333,8.8640625,8.79947916666667,9.10520833333333,0.645833333333333,31.1074373333333,45.3578490833333,17.378091,1003.13794166667,49,27,4,2021,2,29.5,0,NA,167190.5,-0.000302250000000015,1,0,-0.000302250000000015,-3.63921266666666,-0.000302250000000015,NA,NA,NA,NA,NA,NA,594.303125,NA,NA,NA,610.657291666667,350.702430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1921",1921,"2021-04-27 03:00:00",167250.745762712,7.38188559322034,6.90307203389831,7.30614406779661,7.42584745762712,7.93908898305085,-0.588983050847458,31.0861036440678,46.2117927118644,16.7813641525424,1004.01600847458,49,27,4,2021,3,29.7457627118644,0,NA,167250.745762712,-0.000431120689655175,0.983050847457627,0,-0.000431120689655175,-3.66184025423728,-0.000423813559322036,NA,NA,NA,NA,NA,NA,594.344962335217,NA,NA,NA,610.699129001883,350.660593220339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1922",1922,"2021-04-27 04:00:00",167310.5,5.72708333333333,5.428125,5.5828125,5.66354166666667,6.44166666666667,-1.3375,31.0655683333333,49.60273,16.2154695,1005.42271666667,49,27,4,2021,4,29.5,0,NA,167310.5,-0.000258750000000004,1,0,-0.000258750000000004,-3.68281666666666,-0.000258750000000004,NA,NA,NA,NA,NA,NA,594.386458333333,NA,NA,NA,610.740625,350.619097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1923",1923,"2021-04-27 05:00:00",167370.5,6.82864583333333,6.2609375,7.25625,6.38958333333333,7.98020833333333,2.79114583333333,31.0791969166667,71.6753596666667,15.7736546666667,1007.1013,49,27,4,2021,5,29.5,0,NA,167370.5,0.000398416666666653,1,0,0.000398416666666653,-3.66918808333332,0.000398416666666653,NA,NA,NA,NA,NA,NA,594.428125,NA,NA,NA,610.782291666667,350.577430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1924",1924,"2021-04-27 06:00:00",167430.5,9.675,9.09947916666667,9.9125,8.70364583333333,9.73333333333333,12.1583333333333,31.0907871666667,83.703918,16.26742625,1006.09066666667,49,27,4,2021,6,29.5,0,NA,167430.5,0.000171333333333361,1,0,0.000171333333333361,-3.65759783333332,0.000171333333333361,NA,NA,NA,NA,NA,NA,594.469791666667,NA,NA,NA,610.823958333333,350.535763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1925",1925,"2021-04-27 07:00:00",167490.5,12.6072916666667,11.9390625,12.9828125,11.8151041666667,13.0046875,23.2583333333333,31.0746724166667,51.1658719491525,17.79842225,1002.00361166667,49,27,4,2021,7,29.5,0,NA,167490.5,-0.00036033333333337,1,0,-0.00036033333333337,-3.67371258333332,-0.00036033333333337,NA,NA,NA,NA,NA,NA,594.511458333333,NA,NA,NA,610.865625,350.494097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1926",1926,"2021-04-27 08:00:00",167550.5,14.7463541666667,14.2895833333333,15.2067708333333,14.3036458333333,15.3994791666667,19.4375,30.9363124166667,46.2268922033898,19.56331025,997.872274166667,49,27,4,2021,8,29.5,0,NA,167550.5,-0.00579266666666663,1,0,-0.00579266666666663,-3.81207258333332,-0.00579266666666663,NA,NA,NA,NA,NA,NA,594.553125,NA,NA,NA,610.907291666667,350.452430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1927",1927,"2021-04-27 09:00:00",167610.5,16.7463541666667,16.1604166666667,17.39375,16.5651041666667,17.6723958333333,32.6875,30.6765655833333,45.3622180833333,20.6586575,996.2310775,49,27,4,2021,9,29.5,0,NA,167610.5,-0.000517833333333329,1,0,-0.000517833333333329,-4.07181941666666,-0.000517833333333329,NA,NA,NA,NA,NA,NA,594.594791666667,NA,NA,NA,610.948958333333,350.410763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1928",1928,"2021-04-27 10:00:00",167670.5,18.1067708333333,17.5765625,18.6880208333333,17.896875,19.0255208333333,35.0041666666667,30.7219309166667,44.4136281666667,21.5945888333333,994.771725833333,49,27,4,2021,10,29.5,0,NA,167670.5,6.21666666666802e-05,1,0,6.21666666666802e-05,-4.02645408333332,6.21666666666802e-05,NA,NA,NA,NA,NA,NA,594.636458333333,NA,NA,NA,610.990625,350.369097222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1929",1929,"2021-04-27 11:00:00",167730.5,18.3692708333333,17.8083333333333,19.19375,18.6098958333333,19.8661458333333,17.0333333333333,30.7267069166667,43.704552,22.766218,988.4350875,49,27,4,2021,11,29.5,0,NA,167730.5,0.000889666666666618,1,0,0.000889666666666618,-4.02167808333332,0.000889666666666618,NA,NA,NA,NA,NA,NA,594.678125,NA,NA,NA,611.032291666667,350.327430555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"1930",1930,"2021-04-27 12:00:00",167790.728813559,19.4782838983051,18.7150423728814,20.2060381355932,20.7425847457627,21.7743644067797,15.8008474576271,30.730808559322,43.4713722881356,24.2351269491525,980.603469491525,49,27,4,2021,12,29.728813559322,0,NA,167790.728813559,-1.98275862068201e-05,0.983050847457627,0,-1.98275862068201e-05,-4.01412186440677,-1.94915254236536e-05,NA,NA,NA,NA,NA,NA,594.719950564972,NA,NA,NA,611.074117231638,350.285604990584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
