"","X.1","time","X","t_i_1","t_i_2","t_i_3","t_i_4","t_i_5","t_o","weight_kg","h","t","p","key","day","month","year","hour","minute","second","uni_time","numeric.time","weight_delta","no_jump","outlier_lim","weight_delta_noOutlier","weight_kg_noOutlier","with_0","queencell.last","queencell.next","queencell.last.dif","queencell.next.dif","feeding.last","feeding.next","feeding.last.dif","feeding.next.dif","honey.last","honey.next","honey.last.dif","honey.next.dif","treatment.last","treatment.next","treatment.last.dif","treatment.next.dif","died.last","died.next","died.last.dif","died.next.dif","swarming.last","swarming.next","swarming.last.dif","swarming.next.dif","lon","lat"
"2050",2050,"2022-05-01 18:00:00",173910.5,NA,NA,NA,NA,NA,NA,63.9749333333333,NA,NA,NA,49,1,5,2022,18,29.5,0,NA,173910.5,-0.000544166666666731,1,0,-0.000544166666666731,13.2230283333333,-0.000544166666666731,NA,NA,NA,NA,NA,NA,963.969791666667,NA,NA,NA,1638510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2051",2051,"2022-05-01 19:00:00",173970.5,NA,NA,NA,NA,NA,NA,63.9284101666667,NA,NA,NA,49,1,5,2022,19,29.5,0,NA,173970.5,-0.000836333333333291,1,0,-0.000836333333333291,13.1765051666667,-0.000836333333333291,NA,NA,NA,NA,NA,NA,964.011458333333,NA,NA,NA,1642110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2052",2052,"2022-05-01 20:00:00",174030.5,NA,NA,NA,NA,NA,NA,63.8801389166667,NA,NA,NA,49,1,5,2022,20,29.5,0,NA,174030.5,-0.000759333333333364,1,0,-0.000759333333333364,13.1282339166667,-0.000759333333333364,NA,NA,NA,NA,NA,NA,964.053125,NA,NA,NA,1645710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2053",2053,"2022-05-01 21:00:00",174090.5,NA,NA,NA,NA,NA,NA,63.8335615833333,NA,NA,NA,49,1,5,2022,21,29.5,0,NA,174090.5,-0.000737083333333289,1,0,-0.000737083333333289,13.0816565833333,-0.000737083333333289,NA,NA,NA,NA,NA,NA,964.094791666667,NA,NA,NA,1649310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2054",2054,"2022-05-01 22:00:00",174150.5,NA,NA,NA,NA,NA,NA,63.7960365,NA,NA,NA,49,1,5,2022,22,29.5,0,NA,174150.5,-0.000651666666666629,1,0,-0.000651666666666629,13.0441315,-0.000651666666666629,NA,NA,NA,NA,NA,NA,964.136458333333,NA,NA,NA,1652910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2055",2055,"2022-05-01 23:00:00",174210.5,NA,NA,NA,NA,NA,NA,63.7554755833333,NA,NA,NA,49,1,5,2022,23,29.5,0,NA,174210.5,-0.000564333333333404,1,0,-0.000564333333333404,13.0035705833333,-0.000564333333333404,NA,NA,NA,NA,NA,NA,964.178125,NA,NA,NA,1656510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2056",2056,"2022-05-02 00:00:00",174270.5,NA,NA,NA,NA,NA,NA,63.7212804166667,NA,NA,NA,49,2,5,2022,0,29.5,0,NA,174270.5,-0.000589916666666687,1,0,-0.000589916666666687,12.9693754166667,-0.000589916666666687,NA,NA,NA,NA,NA,NA,964.219791666667,NA,NA,NA,1660110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2057",2057,"2022-05-02 01:00:00",174330.5,NA,NA,NA,NA,NA,NA,63.69298175,NA,NA,NA,49,2,5,2022,1,29.5,0,NA,174330.5,-0.000339749999999958,1,0,-0.000339749999999958,12.94107675,-0.000339749999999958,NA,NA,NA,NA,NA,NA,964.261458333333,NA,NA,NA,1663710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2058",2058,"2022-05-02 02:00:00",174390.5,NA,NA,NA,NA,NA,NA,63.6694964166667,NA,NA,NA,49,2,5,2022,2,29.5,0,NA,174390.5,-0.000395833333333328,1,0,-0.000395833333333328,12.9175914166667,-0.000395833333333328,NA,NA,NA,NA,NA,NA,964.303125,NA,NA,NA,1667310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2059",2059,"2022-05-02 03:00:00",174450.5,NA,NA,NA,NA,NA,NA,63.6454938333333,NA,NA,NA,49,2,5,2022,3,29.5,0,NA,174450.5,-0.000416750000000003,1,0,-0.000416750000000003,12.8935888333333,-0.000416750000000003,NA,NA,NA,NA,NA,NA,964.344791666667,NA,NA,NA,1670910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2060",2060,"2022-05-02 04:00:00",174510.5,NA,NA,NA,NA,NA,NA,63.6262013333333,NA,NA,NA,49,2,5,2022,4,29.5,0,NA,174510.5,-0.000289916666666675,1,0,-0.000289916666666675,12.8742963333333,-0.000289916666666675,NA,NA,NA,NA,NA,NA,964.386458333333,NA,NA,NA,1674510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2061",2061,"2022-05-02 05:00:00",174570.5,NA,NA,NA,NA,NA,NA,63.6131588333333,NA,NA,NA,49,2,5,2022,5,29.5,0,NA,174570.5,-0.000188999999999951,1,0,-0.000188999999999951,12.8612538333333,-0.000188999999999951,NA,NA,NA,NA,NA,NA,964.428125,NA,NA,NA,1678110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2062",2062,"2022-05-02 06:00:00",174630.5,NA,NA,NA,NA,NA,NA,63.5865134166667,NA,NA,NA,49,2,5,2022,6,29.5,0,NA,174630.5,-0.000690583333333331,1,0,-0.000690583333333331,12.8346084166667,-0.000690583333333331,NA,NA,NA,NA,NA,NA,964.469791666667,NA,NA,NA,1681710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2063",2063,"2022-05-02 07:00:00",174690.5,NA,NA,NA,NA,NA,NA,63.45451775,NA,NA,NA,49,2,5,2022,7,29.5,0,NA,174690.5,-0.00471716666666673,1,0,-0.00471716666666673,12.70261275,-0.00471716666666673,NA,NA,NA,NA,NA,NA,964.511458333333,NA,NA,NA,1685310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2064",2064,"2022-05-02 08:00:00",174750.5,NA,NA,NA,NA,NA,NA,63.0942795833333,NA,NA,NA,49,2,5,2022,8,29.5,0,NA,174750.5,-0.00297533333333332,1,0,-0.00297533333333332,12.3423745833333,-0.00297533333333332,NA,NA,NA,NA,NA,NA,964.553125,NA,NA,NA,1688910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2065",2065,"2022-05-02 09:00:00",174810.5,NA,NA,NA,NA,NA,NA,63.210452,NA,NA,NA,49,2,5,2022,9,29.5,0,NA,174810.5,0.00339150000000004,1,0,0.00339150000000004,12.458547,0.00339150000000004,NA,NA,NA,NA,NA,NA,964.594791666667,NA,NA,NA,1692510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2066",2066,"2022-05-02 10:00:00",174870.5,NA,NA,NA,NA,NA,NA,63.3977533333333,NA,NA,NA,49,2,5,2022,10,29.5,0,NA,174870.5,0.00278824999999993,1,0,0.00278824999999993,12.6458483333333,0.00278824999999993,NA,NA,NA,NA,NA,NA,964.636458333333,NA,NA,NA,1696110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2067",2067,"2022-05-02 11:00:00",174930.5,NA,NA,NA,NA,NA,NA,63.5204505833333,NA,NA,NA,49,2,5,2022,11,29.5,0,NA,174930.5,0.00157766666666674,1,0,0.00157766666666674,12.7685455833333,0.00157766666666674,NA,NA,NA,NA,NA,NA,964.678125,NA,NA,NA,1699710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2068",2068,"2022-05-02 12:00:00",174990.5,NA,NA,NA,NA,NA,NA,63.7023979166667,NA,NA,NA,49,2,5,2022,12,29.5,0,NA,174990.5,0.00232299999999993,1,0,0.00232299999999993,12.9504929166667,0.00232299999999993,NA,NA,NA,NA,NA,NA,964.719791666667,NA,NA,NA,1703310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2069",2069,"2022-05-02 13:00:00",175050.5,NA,NA,NA,NA,NA,NA,63.72141475,NA,NA,NA,49,2,5,2022,13,29.5,0,NA,175050.5,0.00155825000000007,1,0,0.00155825000000007,12.96950975,0.00155825000000007,NA,NA,NA,NA,NA,NA,964.761458333333,NA,NA,NA,1706910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2070",2070,"2022-05-02 14:00:00",175110.5,NA,NA,NA,NA,NA,NA,63.9647036666667,NA,NA,NA,49,2,5,2022,14,29.5,0,NA,175110.5,0.00537399999999989,1,0,0.00537399999999989,13.2127986666667,0.00537399999999989,NA,NA,NA,NA,NA,NA,964.803125,NA,NA,NA,1710510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2071",2071,"2022-05-02 15:00:00",175170.5,NA,NA,NA,NA,NA,NA,64.6733904166667,NA,NA,NA,49,2,5,2022,15,29.5,0,NA,175170.5,0.0124680833333334,1,0,0.0124680833333334,13.9214854166667,0.0124680833333334,NA,NA,NA,NA,NA,NA,964.844791666667,NA,NA,NA,1714110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2072",2072,"2022-05-02 16:00:00",175230.5,NA,NA,NA,NA,NA,NA,64.8567661666667,NA,NA,NA,49,2,5,2022,16,29.5,0,NA,175230.5,0.000165250000000109,1,0,0.000165250000000109,14.1048611666667,0.000165250000000109,NA,NA,NA,NA,NA,NA,964.886458333333,NA,NA,NA,1717710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2073",2073,"2022-05-02 17:00:00",175290.5,NA,NA,NA,NA,NA,NA,64.94680675,NA,NA,NA,49,2,5,2022,17,29.5,0,NA,175290.5,0.00212816666666669,1,0,0.00212816666666669,14.19490175,0.00212816666666669,NA,NA,NA,NA,NA,NA,964.928125,NA,NA,NA,1721310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2074",2074,"2022-05-02 18:00:00",175350.5,NA,NA,NA,NA,NA,NA,65.0247979166667,NA,NA,NA,49,2,5,2022,18,29.5,0,NA,175350.5,0.000110249999999941,1,0,0.000110249999999941,14.2728929166667,0.000110249999999941,NA,NA,NA,NA,NA,NA,964.969791666667,NA,NA,NA,1724910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2075",2075,"2022-05-02 19:00:00",175410.5,NA,NA,NA,NA,NA,NA,64.9834543333333,NA,NA,NA,49,2,5,2022,19,29.5,0,NA,175410.5,-0.00114091666666667,1,0,-0.00114091666666667,14.2315493333333,-0.00114091666666667,NA,NA,NA,NA,NA,NA,965.011458333333,NA,NA,NA,1728510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2076",2076,"2022-05-02 20:00:00",175470.5,NA,NA,NA,NA,NA,NA,64.9128025833333,NA,NA,NA,49,2,5,2022,20,29.5,0,NA,175470.5,-0.00115941666666662,1,0,-0.00115941666666662,14.1608975833333,-0.00115941666666662,NA,NA,NA,NA,NA,NA,965.053125,NA,NA,NA,1732110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2077",2077,"2022-05-02 21:00:00",175530.5,NA,NA,NA,NA,NA,NA,64.8512484166667,NA,NA,NA,49,2,5,2022,21,29.5,0,NA,175530.5,-0.000955666666666843,1,0,-0.000955666666666843,14.0993434166667,-0.000955666666666843,NA,NA,NA,NA,NA,NA,965.094791666667,NA,NA,NA,1735710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2078",2078,"2022-05-02 22:00:00",175590.5,NA,NA,NA,NA,NA,NA,64.7942785,NA,NA,NA,49,2,5,2022,22,29.5,0,NA,175590.5,-0.000876916666666479,1,0,-0.000876916666666479,14.0423735,-0.000876916666666479,NA,NA,NA,NA,NA,NA,965.136458333333,NA,NA,NA,1739310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2079",2079,"2022-05-02 23:00:00",175650.5,NA,NA,NA,NA,NA,NA,64.7428500833333,NA,NA,NA,49,2,5,2022,23,29.5,0,NA,175650.5,-0.000903083333333399,1,0,-0.000903083333333399,13.9909450833333,-0.000903083333333399,NA,NA,NA,NA,NA,NA,965.178125,NA,NA,NA,1742910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2080",2080,"2022-05-03 00:00:00",175710.5,NA,NA,NA,NA,NA,NA,64.6952305,NA,NA,NA,49,3,5,2022,0,29.5,0,NA,175710.5,-0.000605666666666593,1,0,-0.000605666666666593,13.9433255,-0.000605666666666593,NA,NA,NA,NA,NA,NA,965.219791666667,NA,NA,NA,1746510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2081",2081,"2022-05-03 01:00:00",175770.5,NA,NA,NA,NA,NA,NA,64.6488801666667,NA,NA,NA,49,3,5,2022,1,29.5,0,NA,175770.5,-0.000821500000000223,1,0,-0.000821500000000223,13.8969751666667,-0.000821500000000223,NA,NA,NA,NA,NA,NA,965.261458333333,NA,NA,NA,1750110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2082",2082,"2022-05-03 02:00:00",175830.5,NA,NA,NA,NA,NA,NA,64.6091074166667,NA,NA,NA,49,3,5,2022,2,29.5,0,NA,175830.5,-0.000604833333333233,1,0,-0.000604833333333233,13.8572024166667,-0.000604833333333233,NA,NA,NA,NA,NA,NA,965.303125,NA,NA,NA,1753710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2083",2083,"2022-05-03 03:00:00",175890.5,NA,NA,NA,NA,NA,NA,64.5731755833333,NA,NA,NA,49,3,5,2022,3,29.5,0,NA,175890.5,-0.000714916666666691,1,0,-0.000714916666666691,13.8212705833333,-0.000714916666666691,NA,NA,NA,NA,NA,NA,965.344791666667,NA,NA,NA,1757310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2084",2084,"2022-05-03 04:00:00",175950.5,NA,NA,NA,NA,NA,NA,64.5180828333333,NA,NA,NA,49,3,5,2022,4,29.5,0,NA,175950.5,-0.00090249999999988,1,0,-0.00090249999999988,13.7661778333333,-0.00090249999999988,NA,NA,NA,NA,NA,NA,965.386458333333,NA,NA,NA,1760910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2085",2085,"2022-05-03 05:00:00",176010.5,NA,NA,NA,NA,NA,NA,64.47854375,NA,NA,NA,49,3,5,2022,5,29.5,0,NA,176010.5,-0.000687500000000085,1,0,-0.000687500000000085,13.72663875,-0.000687500000000085,NA,NA,NA,NA,NA,NA,965.428125,NA,NA,NA,1764510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2086",2086,"2022-05-03 06:00:00",176070.5,NA,NA,NA,NA,NA,NA,64.4074161666667,NA,NA,NA,49,3,5,2022,6,29.5,0,NA,176070.5,-0.00172533333333339,1,0,-0.00172533333333339,13.6555111666667,-0.00172533333333339,NA,NA,NA,NA,NA,NA,965.469791666667,NA,NA,NA,1768110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2087",2087,"2022-05-03 07:00:00",176130.5,NA,NA,NA,NA,NA,NA,64.27514075,NA,NA,NA,49,3,5,2022,7,29.5,0,NA,176130.5,-0.00318166666666665,1,0,-0.00318166666666665,13.52323575,-0.00318166666666665,NA,NA,NA,NA,NA,NA,965.511458333333,NA,NA,NA,1771710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2088",2088,"2022-05-03 08:00:00",176190.5,NA,NA,NA,NA,NA,NA,63.9337080833333,NA,NA,NA,49,3,5,2022,8,29.5,0,NA,176190.5,-0.00636191666666666,1,0,-0.00636191666666666,13.1818030833333,-0.00636191666666666,NA,NA,NA,NA,NA,NA,965.553125,NA,NA,NA,1775310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2089",2089,"2022-05-03 09:00:00",176250.5,NA,NA,NA,NA,NA,NA,63.8262061666667,NA,NA,NA,49,3,5,2022,9,29.5,0,NA,176250.5,0.0019285,1,0,0.0019285,13.0743011666667,0.0019285,NA,NA,NA,NA,NA,NA,965.594791666667,NA,NA,NA,1778910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2090",2090,"2022-05-03 10:00:00",176310.5,NA,NA,NA,NA,NA,NA,63.9574613333333,NA,NA,NA,49,3,5,2022,10,29.5,0,NA,176310.5,0.00212299999999992,1,0,0.00212299999999992,13.2055563333333,0.00212299999999992,NA,NA,NA,NA,NA,NA,965.636458333333,NA,NA,NA,1782510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2091",2091,"2022-05-03 11:00:00",176370.5,NA,NA,NA,NA,NA,NA,64.065899,NA,NA,NA,49,3,5,2022,11,29.5,0,NA,176370.5,0.000805500000000119,1,0,0.000805500000000119,13.313994,0.000805500000000119,NA,NA,NA,NA,NA,NA,965.678125,NA,NA,NA,1786110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2092",2092,"2022-05-03 12:00:00",176430.5,NA,NA,NA,NA,NA,NA,64.09941125,NA,NA,NA,49,3,5,2022,12,29.5,0,NA,176430.5,0.00068358333333336,1,0,0.00068358333333336,13.34750625,0.00068358333333336,NA,NA,NA,NA,NA,NA,965.719791666667,NA,NA,NA,1789710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2093",2093,"2022-05-03 13:00:00",176490.5,NA,NA,NA,NA,NA,NA,64.1860295,NA,NA,NA,49,3,5,2022,13,29.5,0,NA,176490.5,0.0028702499999999,1,0,0.0028702499999999,13.4341245,0.0028702499999999,NA,NA,NA,NA,NA,NA,965.761458333333,NA,NA,NA,1793310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2094",2094,"2022-05-03 14:00:00",176550.5,NA,NA,NA,NA,NA,NA,64.3974936666667,NA,NA,NA,49,3,5,2022,14,29.5,0,NA,176550.5,0.00383224999999996,1,0,0.00383224999999996,13.6455886666667,0.00383224999999996,NA,NA,NA,NA,NA,NA,965.803125,NA,NA,NA,1796910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2095",2095,"2022-05-03 15:00:00",176610.5,NA,NA,NA,NA,NA,NA,64.66043525,NA,NA,NA,49,3,5,2022,15,29.5,0,NA,176610.5,0.00514525000000011,1,0,0.00514525000000011,13.90853025,0.00514525000000011,NA,NA,NA,NA,NA,NA,965.844791666667,NA,NA,NA,1800510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2096",2096,"2022-05-03 16:00:00",176670.5,NA,NA,NA,NA,NA,NA,65.0154700833333,NA,NA,NA,49,3,5,2022,16,29.5,0,NA,176670.5,0.00592616666666667,1,0,0.00592616666666667,14.2635650833333,0.00592616666666667,NA,NA,NA,NA,NA,NA,965.886458333333,NA,NA,NA,1804110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2097",2097,"2022-05-03 17:00:00",176730.5,NA,NA,NA,NA,NA,NA,65.2633295833333,NA,NA,NA,49,3,5,2022,17,29.5,0,NA,176730.5,0.00239616666666673,1,0,0.00239616666666673,14.5114245833333,0.00239616666666673,NA,NA,NA,NA,NA,NA,965.928125,NA,NA,NA,1807710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2098",2098,"2022-05-03 18:00:00",176790.5,NA,NA,NA,NA,NA,NA,65.35840775,NA,NA,NA,49,3,5,2022,18,29.5,0,NA,176790.5,0.000736416666666647,1,0,0.000736416666666647,14.60650275,0.000736416666666647,NA,NA,NA,NA,NA,NA,965.969791666667,NA,NA,NA,1811310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2099",2099,"2022-05-03 19:00:00",176850.5,NA,NA,NA,NA,NA,NA,65.3271471666667,NA,NA,NA,49,3,5,2022,19,29.5,0,NA,176850.5,-0.00125658333333334,1,0,-0.00125658333333334,14.5752421666667,-0.00125658333333334,NA,NA,NA,NA,NA,NA,966.011458333333,NA,NA,NA,1814910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2100",2100,"2022-05-03 20:00:00",176910.5,NA,NA,NA,NA,NA,NA,65.2578619166667,NA,NA,NA,49,3,5,2022,20,29.5,0,NA,176910.5,-0.00106324999999998,1,0,-0.00106324999999998,14.5059569166667,-0.00106324999999998,NA,NA,NA,NA,NA,NA,966.053125,NA,NA,NA,1818510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2101",2101,"2022-05-03 21:00:00",176970.5,NA,NA,NA,NA,NA,NA,65.1992796666667,NA,NA,NA,49,3,5,2022,21,29.5,0,NA,176970.5,-0.000909250000000128,1,0,-0.000909250000000128,14.4473746666667,-0.000909250000000128,NA,NA,NA,NA,NA,NA,966.094791666667,NA,NA,NA,1822110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2102",2102,"2022-05-03 22:00:00",177030.5,NA,NA,NA,NA,NA,NA,65.143226,NA,NA,NA,49,3,5,2022,22,29.5,0,NA,177030.5,-0.000954833333333246,1,0,-0.000954833333333246,14.391321,-0.000954833333333246,NA,NA,NA,NA,NA,NA,966.136458333333,NA,NA,NA,1825710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2103",2103,"2022-05-03 23:00:00",177090.5,NA,NA,NA,NA,NA,NA,65.0956766666667,NA,NA,NA,49,3,5,2022,23,29.5,0,NA,177090.5,-0.000657750000000117,1,0,-0.000657750000000117,14.3437716666667,-0.000657750000000117,NA,NA,NA,NA,NA,NA,966.178125,NA,NA,NA,1829310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2104",2104,"2022-05-04 00:00:00",177150.5,NA,NA,NA,NA,NA,NA,65.0494854166667,NA,NA,NA,49,4,5,2022,0,29.5,0,NA,177150.5,-0.000750249999999871,1,0,-0.000750249999999871,14.2975804166667,-0.000750249999999871,NA,NA,NA,NA,NA,NA,966.219791666667,NA,NA,NA,1832910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2105",2105,"2022-05-04 01:00:00",177210.5,NA,NA,NA,NA,NA,NA,65.0056450833333,NA,NA,NA,49,4,5,2022,1,29.5,0,NA,177210.5,-0.000617666666666613,1,0,-0.000617666666666613,14.2537400833333,-0.000617666666666613,NA,NA,NA,NA,NA,NA,966.261458333333,NA,NA,NA,1836510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2106",2106,"2022-05-04 02:00:00",177270.5,NA,NA,NA,NA,NA,NA,64.9674776666667,NA,NA,NA,49,4,5,2022,2,29.5,0,NA,177270.5,-0.000685750000000004,1,0,-0.000685750000000004,14.2155726666667,-0.000685750000000004,NA,NA,NA,NA,NA,NA,966.303125,NA,NA,NA,1840110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2107",2107,"2022-05-04 03:00:00",177330.5,NA,NA,NA,NA,NA,NA,64.9320480833333,NA,NA,NA,49,4,5,2022,3,29.5,0,NA,177330.5,-0.000574166666666779,1,0,-0.000574166666666779,14.1801430833333,-0.000574166666666779,NA,NA,NA,NA,NA,NA,966.344791666667,NA,NA,NA,1843710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2108",2108,"2022-05-04 04:00:00",177390.5,NA,NA,NA,NA,NA,NA,64.8993465,NA,NA,NA,49,4,5,2022,4,29.5,0,NA,177390.5,-0.000494249999999852,1,0,-0.000494249999999852,14.1474415,-0.000494249999999852,NA,NA,NA,NA,NA,NA,966.386458333333,NA,NA,NA,1847310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2109",2109,"2022-05-04 05:00:00",177450.5,NA,NA,NA,NA,NA,NA,64.871706,NA,NA,NA,49,4,5,2022,5,29.5,0,NA,177450.5,-0.000488333333333439,1,0,-0.000488333333333439,14.119801,-0.000488333333333439,NA,NA,NA,NA,NA,NA,966.428125,NA,NA,NA,1850910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2110",2110,"2022-05-04 06:00:00",177510.5,NA,NA,NA,NA,NA,NA,64.8478700833333,NA,NA,NA,49,4,5,2022,6,29.5,0,NA,177510.5,-0.000409833333333391,1,0,-0.000409833333333391,14.0959650833333,-0.000409833333333391,NA,NA,NA,NA,NA,NA,966.469791666667,NA,NA,NA,1854510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2111",2111,"2022-05-04 07:00:00",177570.5,NA,NA,NA,NA,NA,NA,64.7991159166667,NA,NA,NA,49,4,5,2022,7,29.5,0,NA,177570.5,-0.000784416666666724,1,0,-0.000784416666666724,14.0472109166667,-0.000784416666666724,NA,NA,NA,NA,NA,NA,966.511458333333,NA,NA,NA,1858110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2112",2112,"2022-05-04 08:00:00",177630.5,NA,NA,NA,NA,NA,NA,64.7735263333333,NA,NA,NA,49,4,5,2022,8,29.5,0,NA,177630.5,-0.00147241666666649,1,0,-0.00147241666666649,14.0216213333333,-0.00147241666666649,NA,NA,NA,NA,NA,NA,966.553125,NA,NA,NA,1861710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2113",2113,"2022-05-04 09:00:00",177690.5,NA,NA,NA,NA,NA,NA,64.6101801666667,NA,NA,NA,49,4,5,2022,9,29.5,0,NA,177690.5,-0.00352525000000009,1,0,-0.00352525000000009,13.8582751666667,-0.00352525000000009,NA,NA,NA,NA,NA,NA,966.594791666667,NA,NA,NA,1865310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
"2114",2114,"2022-05-04 10:00:00",177750.5,NA,NA,NA,NA,NA,NA,64.4575519166667,NA,NA,NA,49,4,5,2022,10,29.5,0,NA,177750.5,-0.00012824999999997,1,0,-0.00012824999999997,13.7056469166667,-0.00012824999999997,NA,NA,NA,NA,NA,NA,966.636458333333,NA,NA,NA,1868910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50.9
